Item	Person_1	Person_2	Person_3	Person_4	Person_5	Person_6	Person_7	Person_8	Person_9	Person_10	Person_11	Person_12	Person_13	Person_14	Person_15	Person_16	Person_17	Person_18	Person_19	Person_20	Person_21	Person_22	Person_23	Person_24	Person_25	Person_26	Person_27	Person_28	Person_29	Person_30	Person_31	Person_32
I focus on the needs of my team	1.7979918173705678	0.8333057113841734	1.0933517883530084	1.758688626648555	1.7559682194252915	1.777713316039487	0.7812447974114521	1.2343406761415485	1.2192222927892216	1.2783344295106218	0.7716070708869737	1.1568470533463309	1.0540325536600323	1.8139223120090322	1.2749749350137236	1.0634861804686482	1.2049778553817867	1.474484618667355	1.7420874695846051	0.7561829244896189	1.385704557023959	0.8807539325650268	1.277464874053726	1.1390893589096405	1.419376691221614	1.118211203132141	1.7756390277010858	1.2687652141683325	1.9552603059124531		1.3075829267587893	1.7715747782340525
I want my legacy to elevate others	2.007229241860449	0.8460289199092114	1.8355956411914707	1.9161660894066128	1.722859130920019	1.8457882049102392	1.5147823435269743	1.7721000423018465	1.5229571628762204	1.8482386477906423	1.96365819918032	2.029063084838074	1.3973510853698716	1.8604772216582997	1.7626069390206265	1.3436494162394719	1.848542009154464	1.416848130422372	1.8832440146083549	1.2647241596707524	0.9554241755895977	1.150201993238388	0.8944803527496176	0.768371653489085	1.3718022432940686	1.4932346106402972	1.941206920869126	1.5882753681845663	1.932114844640071		1.7563730235832655	1.7185979669523652
I am a good listener	1.7026594081638633	1.2340736197156321	1.8311055412150932	1.8487249174492795	1.7853998726822962	1.8038547878752147	1.30843812788891	2.080217160425602	1.7990278813669156	1.5184504430798524	2.0043996000845774	1.8058024646062654	1.3050230705803982	1.6808209597751058	1.2711883582407397	1.3481352798529387	0.831250356848985	1.7532792039026295		1.8983988736728055	1.2250229766332486	1.333690883863559	1.4219388469647027	0.1648145894032348	1.3499502181531762	1.5881765594403383	1.3958840016199603	1.484456489614184	1.8592603220472919		1.4467606348869348	1.9157120650028086
I speak up at meetings	0.9710595501363312	0.7013594377814084	1.779650972595197	1.675344860144207	1.0963405822089642	1.2517463445758747	1.230346591660731	1.2133036417567813	1.1717935032513203	1.0094526953304856	1.586008994407437	0.6647783416267795	1.903828130289559	1.6085147720380135	1.3121519865700493	0.13143929812829347	1.2857116318363189	1.5963579048693557		1.330995463776409	1.2199996850185446	1.7227257035575092	0.07574299891450892	0.20170812437934732	1.0281481945486277	1.1206176378816446	1.1820198863388658	0.7555553909810097	1.7534443445339796		1.077194614930654	1.7060680338527914
I value input from everyone equally	1.5927813074651904	0.8390951272102865	1.7631728352210643	1.7312926835593963	1.1619597098409593	1.2474476054709525	1.7344344606763795	1.231738633219992	1.2714745344031373	1.3603183016505307	1.8624445302880377	0.9139487173874679	1.8715763228490065	1.6697883454071492	0.6320110970290929	0.27205409238407235	1.4916486818555803	1.7044159981554514	1.189875409278945	1.844884921757312	1.318769825244056	1.7012293016487574	1.289565332225506	0.9093743200654287	1.3963914645293758	1.2464765204651527	1.664235582037383	1.231584907508289	1.8058632270535961		1.2909670802276445	1.6312328691662004
I am driven by long-term success	1.7426429562034036	1.1314466417697224	1.7850052943877162	1.8084633372017629	1.711313328625342	0.7786049369095152	1.3461065258497793	1.7567510183868378	1.4080605794210443	1.4388851473472022	1.945730578268958	0.8421027792032041	0.5936227871316412	1.3806730969120486	1.472283696883609	0.334894617575365	1.2932437830328989	1.7469142092735563	1.1903505810674033	1.4135585331468505	1.831306395082154	1.195487234202794	0.2877150372559205	1.3953522065765818	1.4097446120694017	0.842504426420468	1.7633685664103635	1.1647177180760595	1.8896031438837053		1.7473576488774234	1.9302689152796975
I want the whole team to succeed	1.9490764963695426	1.2946145786839849	1.7953008882321253	1.9682566573383542	1.9080182895942084	1.2420356831447528	0.9447070483426113	1.912461721845225	1.3609869141771314	1.3787268504484018	1.8160598022087098	1.2898127858562	1.3865922363686747	1.9927702791533752	1.934586081557701	1.3564253482159248	1.7668625926630033	1.9432444926176178	1.492413833812046	1.436598780722603	1.9476495424143088	1.343627997816078	1.9675210212440373	0.9234992816717061	1.4830749670312504	1.679171717219298	2.0351260443383445	1.8624890291814835	1.9497669144545697		1.8028116490332908	1.8545864833303503
Trust is essential for innovation	1.9250921233869929	1.3677502044597247	1.9494665934359747	1.7794287785424392	1.462894869247422	1.3443086278715461	1.1950746076048895	2.03536673225615	1.6550909230955257	1.7994817586771932	1.7987275726309142	1.9667618030002418	1.7861819851353484	1.7801104682013618	1.8883806024262606	1.3532437967173192	1.982255866814325	1.9186272147446113	1.8851085315295029	1.745247491854999	1.028928524812617	1.8082793694722188	1.4143581894511272	1.336088230186172	1.449331373997064	1.7664078754944872	1.7403979703307422	1.2817380536149043	1.785116106063458		1.2251662513661485	1.3130029584422576
I own my role in outcomes, even when they fall short	1.5139820216477586	1.3988670303084376	1.7253179942854087	1.831873077311128	1.8762904491686112	0.9250127159001521	1.4029512436446172	1.9051880523974694	1.8483378577796223	1.5033207825339545	1.7277563191147354	1.345980757673881	0.7564959308884619	1.5862006514008224	1.2581839435054083	1.4537730165055147	1.8429397269005747	2.042498741386272	1.738292855876967	1.9495956066226836	0.8768462242750606	1.471038575461808	0.6870022665665798	0.8175101342474308	1.4174158423575403	1.1950408334208058	1.879665933019254	1.3395355648335667	1.890443819502119		1.6658447762445205	1.5032678435649482
My personal gains are important to me	0.1129345703648248	1.1776850406470922	1.568035414203548	1.7247729882772491	1.8547617579482787	1.8830114245779308	1.2838734118888295	1.1093795693387936	1.746692080038101	1.6817642901372931	1.5835994120589905	0.6563701041918114	0.581919997044075	1.7047774165391534		0.788272576946022	1.8878324108385782	-0.28823681418674063		1.168667447726342	0.8189438404266135		0.6214400329085311	0.7608910281779272	1.1212703283910725	1.6743581952679647	1.198347603763684	0.019901488094156594	1.690358195403121		0.7332861797679414	1.2901036202773413
Innovation = Execution	1.2867865752999252	1.1280284461623409	1.3016237240782202	1.7621589420321904	1.265612801473575	1.6031726853434698	1.4231643182141571	1.2921559723740728	1.357805956493456	1.625776962116989	1.2426591011931427	1.2227073302254325	1.6047660212884458	1.7326242259888884	1.3940366227554635	0.735193380800292	1.2290047492385996	1.2311709037323084	1.761589106598921	1.2678146367691132	1.7295052163597344	1.3579030294943304	1.2062689419914516	0.8870542266210091	1.3821542819356827	1.1597514847836141	0.6877162529888988	1.3859278961089467	1.7514266887633965		1.197657224607454	-0.19423756569028489
I am confident in my ability to assemble highly productive teams	1.8014766101965698	1.2456595703643134	1.3448260141879156	1.646322586744878	1.1418435913250797	1.9215300355092109	0.7646262930065783	0.9965274845335123	1.2765492843607995	0.7446428511635683	1.7261169572103432	1.2381441269489586	0.6816822864972479	1.7352570787083121	1.1559612558433527	1.6003825309613942	1.2151144867508141	1.3307925772589506	1.2356738536833807	1.2067572895695307	1.5489585720267005	1.102316891341058	0.27828185112147164	0.8789993617567965	1.4036569200983	1.660640567743045	1.1705629817144438	1.2717184768816652	1.6561684083379973		1.2066200150965267	1.347739960362616
I know how to  develop strong team performance	1.2042382073402096	1.4086548958277556	1.343543191161752	1.7869478947049193	1.140056148166813	1.2535418136850627	0.8298863000941696	1.140692403685433	1.2212554877378552	1.1831440380530036	1.9796537499797588		1.1506043034493958	1.9354046229973194	1.6225984795002883	1.819948071443677	1.2721572724722645	1.8096307985462483	1.1822648050226656	0.871884944280447	1.8027847546930198	1.7983554341002146	0.37720524434092506	0.747921518351136	1.1084016593823873	1.7159689316513635	1.433020778235172	0.8538238279017918	1.788233675142784		1.2573694480576554	1.28219398378618
I trust individuals with their responsibilities	1.7282518321332652	1.3653798039778275	1.2094504242174395	1.1224537360177884		0.634888614749259	0.5981097433569009	1.205232603523279	1.1471663024780847	1.2398062459388075	1.6642137952559763	1.6634711750290585	1.2902913482912628	1.6532242286470034	1.6811615746241644	1.8691686588947245	1.276229939505677	1.7891533045563028		1.1967256954183614	0.7108860915512332	1.3273271893785414	1.165624362396399	0.88822053147698	1.490872503033774	1.2313128851630923	1.0099875530186269	0.6406167720471279	1.6786372910013883		0.7819700162949805	1.240493563562549
I provide excellent guidance to teams that I lead	1.806868796447553	1.1674089099358385	1.3297367704475769	1.662665852373169	1.367491958664243	1.3174888359323247	1.3499310804301854	1.3223897057278309	0.8087251930095891	0.7212700253027007	1.6704178873960858	1.2701351372978866	1.2496134709969169	1.8331037987870942	1.9084076510342278	1.7584911144800455	1.399439975084165	1.776564150136453		1.355354098855837	1.7072068892145096	1.2253303576472017	0.6791756190891195	0.09606329369245958	1.330389501266442	1.8222418701092087	1.7673849401799382	1.27392875649826	1.7114560335972704		1.2996386843429975	1.2996804025632551
I love to see my team get positive recognition	1.8529303392429042	1.2519410024071456	1.2820018939187245	1.845136811089584	1.921628183095489	1.8970231639183246	1.3585315651678211	1.862224088440973	0.9521837901254057	1.2933911531925886	1.9069486122979056	0.808492649369028	1.4980055332482176	1.7497339745481475	1.6856686209183445	1.7792835416958477	1.9489550893587135	1.7365821781137707	1.8093824178220492	1.564793143500077	1.7577181215014872		2.0067384791266165	1.0437603224555998	1.3765661052200442	1.7304359260765758	1.9281288945829296	1.8990090096950487	1.692939088590331		1.406700850508524	1.794008068614327
I take credit for the accomplishments of my team	-0.2082080986854168	0.9199068572589675	0.9116161331493389	0.6315711673618079	-0.5122011343416338	1.3853655858783245	-0.07167235305295727	-0.08974171110402135	-0.25348921113732836	-0.6548132952261585	0.39198799547353014	-0.21052685634749213	-0.07743626997005182	1.3405323956998025	0.38473201578494065	0.8999296917570165	0.4327803815197202	0.3877366407373303		-0.26487863190604666	0.4535960525931442		-0.7329634309056301	0.4401554043304339	0.8434096134539519	1.4880188208203118	0.4270898602599027	-0.596284434833335	0.8141700668835397		-0.7267213402537879	-0.5605298918340202
When constructive conflict arises in my team, I am comfortable with it	1.4569590238089658	-0.1385838728315677	-0.6738888781642616	-0.18114627872723577	-0.6388927661076019	-0.21622437406498857	-0.15949640525859754	0.4891977243688628	0.3929340029419217	1.004266402270279	0.41316898279952996	0.3616451404873745	0.702729304153255	1.2387988675167914	0.43876859523360023	0.9008833724089744	-0.007207966958745482	-0.6733053575121136	1.5151069595917122	-0.17819183983815734	-0.4510315245836507	-0.6242278671179458	0.34449300968557306	-0.3294406595954713	1.1716591484054446	-0.5727760400081511	0.9252863499382129	-0.6106586269556737	-0.44343175945552504		0.2701767241876778	-0.5422095781421465
I value relationships	1.8402911714897379	1.6006474472875654	1.837079246472059	1.9181069133638828	1.9231496140978834	1.3142186950131485	1.9498671335620446	1.8165077378612027	1.3097853101732582	1.7514078595908924	1.8493812334202182	0.8194345454818246	1.8776308710969174	1.9443659569399172	1.3647314815720384	1.370348021937478	2.0279023759142376	1.9795020089508795	1.8465584384915321	1.9349690246862499	1.2320885612809185	0.9051265050428852	0.9901944265000293	1.4223607120333865	1.4915837208457987	1.8133296582668323	1.8378615410342374	1.9343464452409556	1.2618292988237663		1.8374319855290144	1.8384427853846055
I can adapt to different team dynamics	1.9554600081122504	1.3050154004951042	1.5670907625671895	1.8101075076422464	1.8058441896960231	1.8751373357274734	0.7701718469023979	1.8250279992721097	1.3237019484426722	1.8075360094548827	1.6937913761602104	1.3425576161280293	1.891098021818674	1.7793591352904323	1.737891861105531	1.3242223832656084	1.2753523330875574	1.873778660696538	1.8553323365323897	1.3515091018480425	1.8207973497735195	1.2512935988177827	1.850027609454374	0.1386141985768874	1.2848206830672417	0.7899376539993332	1.966392129805731	1.4264453514039388	1.3515989711968615		1.817962073409626	1.7642050879585727
I can identify good talent	1.7277588264857582	1.2353781263637913	1.1936955130490978	1.833998738023257	1.634503285804314	0.8568011657149471	0.8328807665802508	1.2523702233415723	1.1868955640625147	1.2605982787033683	1.0792881457450685	0.6223840103952635	0.8357650425249971	1.9220160984801797	0.833269229474274	1.2323290117974972	0.9747745464330989	1.6965273975752702	1.6064869294655857	1.2447242981322133	1.8959881039943225	1.3679863215639516	0.7324661832856724	0.7480499300137217	1.1265838236542463	1.3105224551982655	1.746932536202082	0.8059436255363762	1.6754582095936006		1.704679508041604	1.7232349450255096
I am an open communicator	1.7675295003772826	1.1587299564361226	1.0934223816908901	1.6357277624520026	1.6494363126578129	1.851535284391651	1.126154620465162	1.2892344370896718	1.3641020349104238	1.1988906459585469	1.8253148101152645	1.3004206974713635	1.8296697421753014	1.7419676646302786	1.3845429749345652	0.8082135250403075	1.5250062085416853	1.826510015801307	1.8643377272057482	0.9231505211546505	1.3176405370037352	1.165405447563764	0.17956299368089662	0.9331559414034483	1.2548650154091003	0.8832921906580993	1.8441269114282692	1.3930620764892891	1.6793850159188541		1.8150604036221039	1.9101719212833108
I am comfortable being vulnerable	-0.41955839184528365		0.378502867064884	-0.44327590484858276	1.0658345034567538	0.4724378210291952	0.06758787831137691	0.4205024807715956	0.8134501897892941	0.19842241660761994	0.4945481491514737		0.43663864433744404	1.4474115489712478	0.5704977102357378	0.5080050906840246	0.42730825704131237	1.342137112090941	1.4489872264378616	0.4589639449072982	-0.002727853946626446	1.6954532918899068	0.1872201611641371	1.058472595749075	0.5619026826125606	0.5392713599402075	0.3419107804164625	0.5875218548390757	1.37288438748473		-0.11995413635224816	0.4156284448299735
I believe teams develop better solutions than individuals	1.371754998432547		1.136557505051702	1.3531019096610613	1.6826862979131674	1.7850872818179417	1.292433661974191	1.1416508234560356	1.105329287274651	0.6786968244326016	1.6857390750109942	0.6140249465167738	1.6664795414544389	1.6083709762347063	1.1125764065259096	0.6678222537189062	1.8112598079542317	1.6651900882036856	1.8394727352948426	1.4146058396870869	1.2341090806312431	1.2792858740802324	1.1969612374254783	0.6526073717322542	0.6797711537804421	0.7009111580299991	0.7320423495064111	1.0717471447815559	-0.3344308641192023		1.2660479358940533	1.3245289208129027
I create safe team environments	1.7165704099908101		1.8581603178149355	1.3437326396533247	1.7098779942021283	1.668717411070332	1.445218909624265	1.8438146906844852	1.4990396785287028	1.303748384156771	1.9874536311590476		1.4549979374942281	1.8560741433517016	1.4341602612038882	0.8185257727934441	1.2689730903892515	1.763021058518225	1.8004373703861072	1.3297151147954667	1.7098121400013766	1.6778892067920004	1.4215162867769373	1.4306101483668652	1.3062370770598775	1.8240927945072887	1.8435885534755974	1.45190941041054	1.6219587532726996		1.3368446254288182	1.1558413945955133
I am dependable	1.6015958032584174		1.7561327249380303	1.7561550172009242	1.17957210203316	1.3102573721600885	0.7931219792960178	1.9665959274452889	1.7663740184954888	1.7307771120260285	1.9386865509962847	1.3125956913477643	1.037534202902068	1.866421135826116	1.6941572278545904	0.5740151831588236	1.3493344984818147	1.773339671164162	0.7199625137845485	1.279199579017056	1.143970333448274	0.20240652034177248	1.3743223757521255	1.7229893387977524	0.7433627729403711	1.6742467376961114	1.3107323642131883	0.9286348405372209	1.1494835239701038		1.1989480930401601	1.3918888163831575
Calculated risk-taking is important	1.8549599264486543		1.3041809805639888	1.857593079006	1.2394158981050736	1.523655024457082	0.6192641539347364	1.3237324803640895	0.8997950191522746	1.8579743154414197	1.757275757435184	0.732302719267464	0.8683045724730107	1.6996650000594624	1.4576709729164654	0.6470472125324201	1.1220088696388462	1.34358236942123	1.6948667975468221	1.7314012384560418	1.27381641998715	1.2545382549977568	1.3862679878680504	0.6458530634565112	1.24230826655693	1.1911855621893495	1.6812651987468317	1.7815189983358994	1.1492398712279326		1.7374488485879898	1.7238701096269649
I am comfortable engaging in constructive conflict	1.6830221493366737		1.2848843469649853	1.2050926346230224	0.7830914769391719	1.5808309671914555	1.1194948335198087	1.1651059505861463	0.19583079558970873	1.2673316594153203	1.642557121089448	0.24877319359900985	1.635278279669539	1.6786438620551776	1.706557168807199	0.2895571883639372	1.0870482225186302	1.1480807397742685	1.7327462156754843	1.2371084857549295	1.1995475548535652	1.2032056301077565	0.5510494507312191	0.606783442645528	1.2207092570467644	0.22548828013728073	1.6667726930974676	-0.35190245289130107	1.1893019926383956		1.6459020331623808	1.620865692510585
I can differentiate between constructive and destructive conflict	1.6406109911000808		1.2048865567082219	1.6499426722636703	0.5346051613842703	1.6813648496945386	1.1760652395903701	1.2276868713028817	1.3714179010889087	1.7434185155756987	0.6808995767230166	0.6615017714346889	1.6980106686431105	1.7796840032446477	1.7222699086650524	0.1987031853906548	1.0727423777401581	1.0618900359416634	1.3756326308773312	1.2489145945150866	1.8473900963322407	1.5952480964684916	1.1141900131980662	0.881459657301523	0.681930796023144	0.730844364863091	1.850674890490772	1.2450908288982203	1.2526865188466698		1.2884788771559275	1.6649403066182065
I address destructive conflicts directly	1.7189425697410674		1.7572341928501483	1.217595190376057	1.0212380506669214	0.5825255411241002	0.6783444310359299	1.129752002292576	0.6485662054630423	1.1605592152170756	0.664678300430364	0.1618258100399007	0.955186108365659	1.8788365816624508	1.2362674226014592	0.20627939688968455	1.2359164656817274	1.096690853140153	1.2248632338995675	0.6214141521726648	1.571291949620721		-0.15256066022915163	0.6606491673004335	1.0989465008970012	1.1779520408819768	1.5865649052359625	1.0864526545828121	0.4546124353247133		1.0548772790133105	1.1673025241789265
Conflict leads to better outcomes	1.669829182150987	0.4451325141660616	1.4932231502066895	0.14357630579740432	1.0592355518410628	-0.45319623372759044	-0.032730838199613976	0.5704996733747001	0.4986354933531931	-0.0009415691889463895	0.28272560662115676	1.0128990503512498	0.524778801999437	1.5594897159726437	1.0408876662425566	0.43053622190066476	0.5269271125949808	0.8358743548844769	-0.10771746581275143	0.7013931745077548	0.3823046844492308	-0.6006161728722222	0.48768800917406274	0.34685546680968393	0.6763458965209155	-0.752634036294644	0.5882751205587153	-0.01696331466405865	0.4423236570041743		0.40490579423221795	-0.6547872226693146
I want to avoid conflict	0.6723532248386757	1.2731691813717778	-0.2399967599333604	1.032734606999154	1.5942911686706336	1.9846625487497804	0.6140788304903815	0.8056537319332553	1.1476783575607494	1.698536966867291	1.6650064249670113	1.2573463567919343	0.08578021479960468	1.6175861399813543	0.7794501149796376	0.6808162230445309	0.13254430655893923	1.6164085993095838	1.620770477055253	1.3524256249269784	1.276552973347131	1.624927360455518	1.083971914089425	1.0885993444009787	1.194866647115414	1.7033048975467802	0.8408076499695607	1.1817429560838106	1.61439130657815		0.43144920121688535	1.3871577405010647
I can separate the person from the issue	1.1479943707656775	1.0699407803525938	-0.47706450052728117	1.6730544530280285	0.5149565182010338	0.196246528664619	0.6081749162375087	0.7049771133490503	1.0900929219641136	1.3494178907858752	1.0816439431410712	0.572693645511919	1.0627170715850398	1.6009225235613525	0.6544509242719689	0.4379964823665057	1.184079225171269	0.6120789856826078	1.1110082808189004	0.6995088068069149	1.164199806766651	0.4714938239780889	1.4638565404046469	0.6553453268044309	1.062984002033644	0.6295046115408007	1.0574920518350346	0.6795748467503748	1.732525847866932		1.126725936643214	0.5997260517859253
I am good at empathizing with others	1.719027951078143	1.2454969544110166	1.0401200657175478	1.8625062487206208	1.7148285741765839	1.847623559852694	1.4202025346768812	1.2726123282627197	1.041273510852354	1.1945280317327915	1.6514434452031361	0.6340005868342988	0.698084264624745	1.7335379777729867	0.7926090579953607	1.4266209040091895	1.2109483878147143	1.2275317053890356	1.1584089497809233	0.7169186132755326	1.2378663589095877	1.6674690758180808	1.7538301406662455	1.042688743197488	1.2109883188660473	0.7643192719879696	1.230014475739594	1.2515153106211012	1.257729464291765		1.2882925158684588	1.8299493372794342
I can adapt communication based on the needs of others	1.7933943793714735	1.0583432759523201	1.2388305025093338	1.7258576385412336	1.728811805431905	1.655844282868011	1.3602509570112338	1.4231724312373977	1.2785125664200525	1.2892954830158871	0.6287265423195326	0.753210582650901	1.291676209198315	1.8465145984841835	0.7855965686529545	1.1448502999660766	1.1081395250166564	1.3021203838314968	1.2575995449661936	1.235196077798656	1.701031733338478	0.9284182917894555	1.3024929645731633	1.2611120593977254	1.0844678029870862	1.097479833869377	1.3150278357631517	0.8994022234216987	1.3003690601394928		1.2500008679048753	1.8508158149581488
I am comfortable delivering sensitive feedback	1.7096826026325647	1.2200376784472828	1.1079742340876821	1.1895119058190335	1.6825803544412672	1.7805348863787813	1.1420978561122328	0.7265167346136129	1.2806449058816822	1.1831608401072318	0.8457746992157332	1.3012658378075899	1.8174157114839287	1.284237203520758	0.5776223424456585	1.193250151934131	0.6734402708169431	1.230371408453903	1.3184861876521223	1.2532144151824478	1.766018228662233	1.1737664704478044	0.8232107483979335	0.6804318283526832	1.185380368999637	0.4876082236165852	1.3979563375488149	1.172101447863339	1.2075867453672502		1.214566583377346	1.7174457574556894
I listen before speaking	1.8354745477330745	1.1974903184318397	1.3552939047274606	1.8321733379960734	0.8978316484927874	1.769290523893209	1.2506516167076271	1.374708702672065	1.9783704468486532	1.7685704649257858	1.9632059258261427	1.2676090520128183	1.2318766890689434	1.8473943002274744	1.330107642598243	1.326983654450312	0.7428536247056633	1.251296846897794	1.7606443563189127	1.385606586790201	1.8118674492811109	1.816589758506241	1.7876740975496013	1.2023773294027276	1.4142579579343124	1.9868319956541995	1.9563797834742709	1.9281838958607578	1.9688993385688107		1.2576596750556517	1.8228195590848166
I remain composed when navigating disagreements	1.687380452948699	0.7258869915069679	1.7986792992556508	1.8853230386181044	1.395752542187359	0.22986774625647877	1.3151173993756402	1.8291264663278732	1.699979315635951	1.8251309549262626	0.8256270732188242	0.7899916064813837	0.6156411741675243	1.823672515956301	1.1901765730418512	1.2117218520097333	0.9013955447827229	1.123397374402626	1.8533725251200348	1.333034623846036	1.6382802496899338	1.368693430289785	1.282957156201502	0.791312883494911	0.7884603221032089	1.7234353559264586	1.7491793891469387	1.3212584876211633	1.5845078964521475		1.163037308275494	1.8020005316718568
I can discern emotional clues	1.6747050081392536	1.1867919822168265	0.17094280920801697	1.7370528025711374	0.012392756807644734	1.5270005600787246	0.645750921045984	1.213068064325534	0.6621297831805353	1.0448623548665803	0.5995599283120056	0.046518318164372685	1.0576790626829224	0.7072721584935471	0.5434253977766048	1.6655001040363264	1.2028746148317813	1.011089272916895	1.1956569194525193	1.0580514807704757	1.1773080281293966	0.46392803739351884	1.1045304350361123	0.5889309737593287	1.1203728196137126	0.7368749316727796	1.1006085039744022	0.6579822344649737	1.1633880103885612		0.9558662459477323	0.9526943122609803
I can discern emotional triggers in conflicts	1.656366023104619	1.0264032127846114	0.13254330129466607	1.7040175797726373	1.1717357083711004	1.362783967681278	0.5477995896434767	0.5620879316493237	0.7523037197845276	1.1299910365743866	0.642875166113397	0.6262602326911001	1.139926125879974	1.7518507966808654	0.6085093605604446	1.625951461152182	1.075545385292593	1.2270759718377873	1.0286942952200122	1.0901818830842953	1.1367995010060294	0.6293747736468737	0.7060183131781342	0.6994059238179074	0.6351693075119631	0.7358630477276599	1.8301847676860197	0.9183289947604726	1.255846276630121		1.1538520062920763	1.0970146885451406
I self-reflect to improve emotional awareness	1.6743482657695024	1.1682738057497923	1.8991534277341044	1.7332743196208105	1.2472426227425437	0.6109083794108819	0.9565386791614063	1.2990649432067807	1.758931469459424	1.70656180293933	1.9942267258466864	1.3851931196869556	1.3879916543255213	1.6621023962320374	1.243730639309672	1.8470708587511255	1.3518193795802236	1.9704817677293056	1.1005497414989578	1.2110794281291946	2.0152784733825992	0.582143160056965	1.158831664829763	0.9018281981438978	1.462116080005077	1.7964778842242979	1.838985683621334	1.3476331181911392	1.2539853561780865		1.1973220781859821	1.3772829035367073
I am comfortable owning the responsibility for outcomes	1.7635153290101326	1.5281773289282572	1.8473155123326355	1.9755817694595925	0.7347276876970551	1.361526195967493	1.2447929473179566	1.7445947374863262	1.8292693614394846	1.4446322830155744	1.7942476377871972	0.6539424248262723	1.2968009919270487	1.8793455356445992	1.4769505110110783	1.7002294504530646	1.2939294845189029	1.5935230143719048		0.8838375830758611	1.8044852262085425	1.2282931934247883	1.2301697679227266	1.5249817432878037	1.2924191737432331	1.410675344847815	1.774008412124581	1.31171005364891	1.3472790854659549		1.7112173551701721	1.8910804863277417
I am committed to following through on every promise	1.9625818220844253	1.4862114774516912	1.8465576376910093	1.7451607356370356	1.434585539995676	1.86515894338729	0.8265092208188995	1.8480909158306378	0.7692635637002113	1.2249515402798177	1.8108205468467753	1.2686448746089454	1.2926143645776647	1.1908071834536487	1.3007228679315337	1.8005895506270375	1.8787646848110249	1.7521721205594762	1.3040463442078811	1.2252202430006411	1.441365857357027		1.225913110619917	1.3461763338174844	1.2645827680883948	1.4283689402655677	1.708155357890809	1.2522202821208979	1.4156391747980985		2.0175416950476937	1.374262362537733
I  acknowledge my role in successes and failures	1.7408085607045218	1.1761172120944634	1.622576003112992	1.8735054341143842	0.7013156895487432	1.2742983383337356	1.3878229975091436	1.7566441197501024	0.6567325696198255	1.2446777551174821	1.7064082393802869	0.17869889829431107		1.7144057548266596	1.8504419888921868	0.5056838050096236	1.688389608585645	1.282510605917079	1.1936677122096153	1.8389534623179018	1.2487056634649751	1.8125193356347218	0.685269197008921	1.281676555827573	0.6856693082976795	1.7984815696510035	1.6812707387340886	1.2082830618901133	1.2740838419401195		1.268657462459276	1.790393204868208
I am proactive in communicating any potential issues	1.8478927369460814	1.430754777726683	1.143319812230466	1.7872773801686357	1.196251614024935	1.7771105139652343	0.7059738738080933	1.1849277462543757	1.1939214577846196	1.4608701035335168	1.9434312011461623	1.324535632070261	1.7068491932146683	1.741863114968448	1.319372995171297	0.717240594812136	1.6663534873225103	1.2127096937795754	1.1432607573442461	0.6538056276286961	1.295742306724351	1.8033522564108706	1.1417455933283915	0.6042662264590597	1.1902026897731108	1.2219313517816417	1.7592513363401912	1.2208613585975092	1.2315706801422825		1.171704901733078	1.2601968569207647
I can say no when something is unrealistic	1.711098468019809	1.2633420016846528	1.335976896030748	1.6369427739427058	0.8179605555292797	1.869222435400977	1.319712266074751	1.9999230043338556	-0.22582155272027477	1.8315178397889482	1.7676155637825197	1.0799561944340634	1.6998003590802684	1.8198383447286266	0.7729974761228091	1.076365116715323	1.931088077940671	1.9026788046364234	1.1718339524142436	1.366308553367479	1.8515409683139759	1.6819994558258462	0.8520660311592088	0.2768748361557912	1.2998853261688348	1.8854390159976002	1.8892064901604562	1.427776810444301	1.7477635328439145		1.6792637855047021	1.1974131339915435
I meet deadlines	1.7194112977511797	1.1066277095464985	1.4066180797998218	1.900487840961479	2.0408330523389315	1.9280034319436854	1.34544541950772	1.972579061580751	1.6568348058868367	1.2728855275105302	1.2267333294430245	0.6485019126041198	1.2572336543751936	1.8588427594335528	1.7666172570355294	0.8858272673346153	1.3027007950353697	1.3122470334191232	1.7608629908039166	0.6665025588388864	1.3404629595956945	1.275873539088533	1.3888082213318893	1.904911349220028	1.1757625095462605	1.1442989327208248	1.9438248051240141	1.3149786323768327	1.8709092763486759		1.6601212690750125	1.814519264592373
I learn from my mistakes	1.909063202583749	1.284635914351807	1.9149760968034966	1.8980186089041102	2.0228025461082795	1.52227073987244	1.5086143624493698	1.9187544176602471	1.7418004396047548	1.3779031294700577	1.2031886773624412	1.2363143413811017	1.3029783628984095	1.865492832745693	1.6396404735308887	0.7995957525327431	1.395566674456076	1.9128630386636636	1.802759982316649	1.4450328061629962	1.3392061984520192	1.148121755552689	1.2307749094938276	1.2763340750489989	1.4162245257815296	1.7335133954983903	1.9364703524286524	1.8328922885580865	1.7462248862807304		1.3988856961659923	1.7630409656285502
I feel comfortable receiving feedback from my colleagues	1.7317104402002241	1.2935557208423185	1.7181947992116182	1.8689718398251496		0.8034634635110346	1.4164672110129173	1.9405839636136055	1.8031080996955184	1.2668328361626007	1.8537481828934954	0.9030656633647016	1.8151534411693615	1.9142528185960632	1.838590373561244	0.7512416319775503	1.3872374333529165	1.4915286780547692	1.8117177515412901	1.3534196138203927		1.9143242800214555	1.4882113078319543	0.8270932543180133	1.3151491508643731	1.8117737210256712	1.7106657025958512	1.3993186498027177	1.9447562441793078		1.8079261199267012	1.7488472115901057
